status,eligible_for_model_training,purpose,race_key,previous_confidence,historical_episode_status,proposed_episode_id,proposed_meeting_day_number,historical_derivation_confidence,prediction_time_feature_eligibility,prediction_time_evidence,future_schedule_used_for_identity,exception_type,resolution_status,reason_code,evidence_summary
provisional,false,policy_execution_validation,20260311_01_08,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,6,high,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260311_01_09,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,6,high,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260311_01_10,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,6,high,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260311_01_11,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,6,high,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260311_01_12,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,6,high,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_01,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_02,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_03,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_04,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_05,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_06,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_07,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_08,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_09,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_10,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_11,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260312_01_12,unresolved,resolved_from_local_initial_day_anchor,MEETING:01:20260306:34e096203b64,7,medium,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,resolved_for_identity_only,historical_local_anchor_but_prediction_time_provenance_not_timestamped,The local observed block contains an 初日 anchor at or before this date; the audit intentionally does not assert a prediction-time schedule publication timestamp.
provisional,false,policy_execution_validation,20260512_03_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_03_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_08_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_09_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_11_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_12_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,partial_episode_without_first_day,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_14_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_01,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_02,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
