mapping_version,raw_subtitle,raw_value_is_null,normalized_stage,mapping_method,review_status,rule_id,race_count,first_observed_date,last_observed_date,venue_count,notes
race_stage_taxonomy_v1,,true,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,204,20240103,20260518,4,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,186,20240127,20260704,6,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・優勝,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20240201,20250202,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・優勝戦,false,final,automatic_rule_v1,auto_rule_unreviewed,AUTO_FINAL,4,20240707,20260706,4,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・選抜A戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20240201,20250202,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・選抜B戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20240201,20250202,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体・選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,6,20250706,20260706,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体特別選抜A,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240707,20240707,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,団体特別選抜B,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240707,20240707,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,国分寺市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231223,20251219,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,坂上パパD,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240709,20240709,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,報知ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,7,20230903,20260416,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,報知新聞DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240323,20260312,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,報知特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,6,20230904,20251031,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,報知選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20240529,20260319,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,報知選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240430,20260504,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,多摩川の女D戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20240402,20241114,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,多摩川選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,25,20230913,20260328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大スポDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240625,20260619,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大スポドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20240419,20260624,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大スポ選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231002,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大和ごせDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240203,20240203,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大晦日特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,3,20231231,20251231,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,大阪ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20250103,20260103,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,女子ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20230921,20251213,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,女王ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,6,20231103,20260324,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,女神ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,6,20231104,20260325,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,宝当特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,140,20250404,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,宮島ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,11,20240309,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,宮島特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,8,20250105,20260622,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,宮島選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,8,20240215,20260609,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,小平市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231220,20251218,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,尼崎ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250816,20250816,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,尼崎ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20250716,20260210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,尼崎城選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240320,20260111,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,山口トライアル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240210,20240210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,岡山トライアル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240210,20240210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,帝王ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,4,20240120,20260130,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,平和島選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,65,20230906,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,年末ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20241226,20241226,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,広島トライアル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240210,20240210,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,復活戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,8,20231008,20251012,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,戸田特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,618,20230901,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,戸田特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,306,20230901,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,戸田選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,75,20230914,20260717,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,推しトク一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,13,20260423,20260708,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,推しトク予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,4,20260427,20260430,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,推しトク特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,34,20260420,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,推しトク特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,7,20260424,20260709,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,摂河泉ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250814,20250814,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,放浪記選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240113,20250702,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,敢闘ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250209,20250209,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,新春特別選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20240103,20260104,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,新春特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,15,20231230,20260102,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,新春選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,18,20240103,20260105,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,新涼選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,8,20250810,20250813,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,新緑選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,24,20240427,20260430,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,日刊ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,5,20240411,20260703,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,日替艇食戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,327,20230901,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,日本海ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,4,20230909,20250731,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,日野市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231221,20251221,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,是政ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20231016,20231016,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,是政選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20240229,20240229,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,昼どきピンクル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,436,20230901,20260708,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,昼トコ小判R,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,239,20250418,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,昼得クラリス戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,294,20230901,20260409,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝1戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,217,20250404,20260715,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝1戦一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,104,20230904,20250330,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝1戦予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,129,20230901,20250328,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝からセンプル,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,436,20230901,20260708,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝トク一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,133,20240605,20260709,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝トク予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,233,20240601,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝トコ小判R,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,239,20250418,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,朝得ガァ〜コ戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,327,20230901,20260713,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東京ベイDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231109,20250721,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東京ベイランチ,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,284,20230906,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東京ベイ選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,9,20240103,20260503,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東尋坊ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,4,20230910,20250801,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東村山市選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231223,20251221,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東洋観光DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20231017,20250521,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東洋観光特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,8,20231018,20250523,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,東西選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20231202,20231202,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,桐生ドリーム戦,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,80,20230905,20260714,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,桐生特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,142,20230906,20260716,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,森下仁丹DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240115,20250729,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,森田パグゾウD,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240710,20240710,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,楽天ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,3,20231115,20250620,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,楽天特選,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_SELECTION,5,20231116,20250621,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,正月選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,6,20260102,20260105,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,歳忘れ選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,3,20231225,20251224,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,永島ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20250227,20260323,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,江戸川女子選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20250324,20250605,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,江戸川男子選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,2,20250324,20250605,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,江戸川選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,85,20230902,20260711,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,決めトク一般,false,general,automatic_rule_v1,auto_rule_unreviewed,AUTO_GENERAL,133,20240605,20260709,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,決めトク予選,false,qualifying,automatic_rule_v1,auto_rule_unreviewed,AUTO_QUALIFYING,207,20240601,20260619,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,決めトク特賞,false,special,automatic_rule_v1,auto_rule_unreviewed,AUTO_SPECIAL_PRIZE,26,20260420,20260718,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,決勝戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,3,20240114,20260125,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,浜名湖選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,1,20260531,20260531,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,浪乃音ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,2,20250209,20250926,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,海属王優勝戦,false,final,automatic_rule_v1,auto_rule_unreviewed,AUTO_FINAL,3,20230904,20250909,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,海属王選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,6,20230904,20250909,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,海響ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,4,20240119,20260129,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,淡海ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20250918,20250918,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,湖都ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20260521,20260521,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準々決勝戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,12,20240112,20260123,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優勝戦,false,semifinal,manual_seed_v1,manual_seed_reviewed,MANUAL_EXACT,6210,20230901,20260718,24,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優勝戦☆,false,semifinal,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL,3,20251224,20251224,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優勝戦女子,false,semifinal,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL,2,20250802,20250802,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優勝戦男子,false,semifinal,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL,2,20250802,20250802,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優進出シード,false,semifinal_qualification,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL_QUALIFICATION,1,20250814,20250814,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優進出チャレ,false,semifinal_qualification,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL_QUALIFICATION,3,20250814,20250814,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準優進出戦,false,semifinal_qualification,automatic_rule_v1,auto_rule_unreviewed,AUTO_SEMIFINAL_QUALIFICATION,366,20230904,20260630,12,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準決勝戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,6,20240113,20260124,3,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,準王将位戦,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,9,20240106,20260106,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,瀬戸内ドリーム,false,dream,automatic_rule_v1,auto_rule_unreviewed,AUTO_DREAM,1,20240211,20240211,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,牛ステーキDR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20240501,20240501,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,牛王DR,false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,2,20241116,20251023,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,牛王DR(女),false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20231222,20231222,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,牛王DR(男),false,unknown,unknown_fallback_v1,unknown_unreviewed,UNKNOWN,1,20231223,20231223,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,6,20250508,20260109,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜A,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,18,20230911,20250109,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜A戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,114,20230905,20250211,23,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜A組,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,4,20250411,20250605,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜B,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,18,20230911,20250109,2,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜B戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,114,20230905,20250211,23,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜B組,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,4,20250411,20250605,1,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
race_stage_taxonomy_v1,特別選抜戦,false,selection,automatic_rule_v1,auto_rule_unreviewed,AUTO_SELECTION,723,20230902,20260718,24,Raw value retained. unknown is a valid non-leaking fallback; automatic mappings require later manual review.
